source,target,corr,abscorr
NR4A2,SERTAD1,0.980618587,0.980618587
NR4A2,SIRT1,0.976754444,0.976754444
NR4A2,SRSF2,0.942981898,0.942981898
NR4A2,STAT4,-0.907738516,0.907738516
NR4A2,TAF4B,0.989438265,0.989438265
NR4A2,TIMELESS,0.944932107,0.944932107
NR4A2,TOB1,0.949303098,0.949303098
NR4A2,TRIB3,-0.962855847,0.962855847
NR4A2,TRIM25,-0.975483936,0.975483936
NR4A2,TSC22D2,0.981252125,0.981252125
NR4A2,TSPYL2,0.975580427,0.975580427
NR4A2,ZHX1,-0.928966332,0.928966332
NR4A2,ZNF14,0.943946961,0.943946961
NR4A2,ZNF165,0.938486768,0.938486768
NR4A2,ZNF274,-0.960697101,0.960697101
NR4A2,ZNF394,0.962312642,0.962312642
NR4A2,ZNF546,0.919994634,0.919994634
NR4A2,ZNF551,0.949371683,0.949371683
NR4A2,ZNF652,0.972662287,0.972662287
NR4A2,ZNF682,0.989943916,0.989943916
NR4A2,ZNF750,0.936427267,0.936427267
NR4A2,ZNF814,-0.953840055,0.953840055
SERTAD1,SIX4,0.928311809,0.928311809
SERTAD1,SMARCA2,0.908652968,0.908652968
SERTAD1,SRRT,0.949232684,0.949232684
SERTAD1,STAT1,-0.969072634,0.969072634
SERTAD1,TAF5L,-0.904112797,0.904112797
SERTAD1,TCF12,-0.912345296,0.912345296
SERTAD1,TP63,0.919248149,0.919248149
SERTAD1,TCEAL8,-0.917649949,0.917649949
SERTAD1,TBL1X,0.933683075,0.933683075
SERTAD1,TCEB2,0.976119504,0.976119504
SERTAD1,UXT,-0.948433195,0.948433195
SERTAD1,SIRT1,0.961755465,0.961755465
SERTAD1,SRSF2,0.973711721,0.973711721
SERTAD1,TAF4B,0.995374945,0.995374945
SERTAD1,TIMELESS,0.985819029,0.985819029
SERTAD1,TOB1,0.95700426,0.95700426
SERTAD1,TRIB3,-0.99089179,0.99089179
SERTAD1,TRIM25,-0.974757678,0.974757678
SERTAD1,TSC22D2,0.958612098,0.958612098
SERTAD1,TSPYL2,0.922434553,0.922434553
SERTAD1,UHRF1,0.910479367,0.910479367
SERTAD1,ZHX1,-0.967563109,0.967563109
SERTAD1,ZNF14,0.929441228,0.929441228
SERTAD1,ZNF165,0.927927625,0.927927625
SERTAD1,ZNF394,0.951145448,0.951145448
SERTAD1,ZNF551,0.941865062,0.941865062
SERTAD1,ZNF652,0.943369144,0.943369144
SERTAD1,ZNF682,0.957162576,0.957162576
SERTAD1,ZNF750,0.925952647,0.925952647
SERTAD1,ZNF814,-0.946935132,0.946935132
MYC,PTRF,0.93744837,0.93744837
MYC,TCEAL8,-0.961176554,0.961176554
MYC,NOTCH3,0.975763786,0.975763786
MYC,TBL1X,0.976805882,0.976805882
MYC,TCEB2,0.951633023,0.951633023
MYC,UXT,-0.905030637,0.905030637
MYC,NFE2L3,0.928634264,0.928634264
MYC,OSR2,0.966184152,0.966184152
MYC,PRMT6,-0.965932092,0.965932092
MYC,PTTG1,0.915258257,0.915258257
MYC,RNF10,0.919184734,0.919184734
MYC,SRF,0.914298884,0.914298884
MYC,SRSF2,0.944857847,0.944857847
MYC,TIMELESS,0.930417836,0.930417836
MYC,TRIB3,-0.912691372,0.912691372
MYC,UHRF1,0.926656186,0.926656186
MYC,YBX3,0.947876258,0.947876258
MYC,ZHX1,-0.913268714,0.913268714
ID1,SP110,-0.920296709,0.920296709
ID1,IWS1,-0.980637382,0.980637382
ID1,KMT5B,-0.970764216,0.970764216
ID1,NRBF2,-0.946433684,0.946433684
ID1,SIN3B,-0.969018734,0.969018734
ID1,TBX3,-0.982624573,0.982624573
ID1,ID3,0.951428334,0.951428334
ID1,RCAN1,-0.925549163,0.925549163
ID1,UBE2L3,0.951275823,0.951275823
E2F2,GTF2B,0.907359942,0.907359942
E2F2,IRF6,0.966031908,0.966031908
E2F2,SIAH2,0.900481138,0.900481138
E2F2,TCEAL8,-0.993419039,0.993419039
E2F2,FOXC1,0.912388182,0.912388182
E2F2,HES2,-0.934410844,0.934410844
E2F2,NOTCH3,0.950925538,0.950925538
E2F2,TBL1X,0.975404142,0.975404142
E2F2,TCEB2,0.93468879,0.93468879
E2F2,EAF2,0.973976864,0.973976864
E2F2,EGR1,0.91422478,0.91422478
E2F2,ELK1,-0.958499973,0.958499973
E2F2,FOS,0.938737521,0.938737521
E2F2,FOSB,0.947295234,0.947295234
E2F2,GMNN,0.919321911,0.919321911
E2F2,GRHL3,0.996782976,0.996782976
E2F2,HMGA1,0.982182577,0.982182577
E2F2,HMGB1,0.932618478,0.932618478
E2F2,ID2,0.942146269,0.942146269
E2F2,ISL1,0.912801017,0.912801017
E2F2,JUN,0.935753733,0.935753733
E2F2,JUNB,0.963581535,0.963581535
E2F2,KANK1,0.942736025,0.942736025
E2F2,KLF10,0.967668201,0.967668201
E2F2,KLF2,0.991328421,0.991328421
E2F2,KLF4,0.95952985,0.95952985
E2F2,KLF6,0.961681223,0.961681223
E2F2,LBH,0.978583442,0.978583442
E2F2,LMCD1,0.995220047,0.995220047
E2F2,MAFB,0.912134766,0.912134766
E2F2,MCTS1,-0.918595529,0.918595529
E2F2,MXD1,0.974835451,0.974835451
E2F2,MYC,0.9461097,0.9461097
E2F2,NFE2L3,0.991181704,0.991181704
E2F2,NFKBIZ,0.962992902,0.962992902
E2F2,OSR2,0.971618758,0.971618758
E2F2,PNRC2,0.90495155,0.90495155
E2F2,PRMT6,-0.936424739,0.936424739
E2F2,PTTG1,0.96024603,0.96024603
E2F2,RNF10,0.942885253,0.942885253
E2F2,SERTAD1,0.933115858,0.933115858
E2F2,SRF,0.951226568,0.951226568
E2F2,SRSF2,0.96387695,0.96387695
E2F2,TAF4B,0.919879267,0.919879267
E2F2,TIMELESS,0.966387435,0.966387435
E2F2,TRIB3,-0.968941467,0.968941467
E2F2,UHRF1,0.99677376,0.99677376
E2F2,ZBTB43,0.961239583,0.961239583
E2F2,ZNF165,0.922255063,0.922255063
E2F2,ZNF394,0.925617672,0.925617672
E2F2,ZNF551,0.914424197,0.914424197
E2F2,ZNF750,0.908207401,0.908207401
E2F2,ZNF814,-0.905357278,0.905357278
NFE2L3,SIAH2,0.922323795,0.922323795
NFE2L3,SND1,0.908552369,0.908552369
NFE2L3,TCEAL8,-0.980407575,0.980407575
NFE2L3,NOTCH3,0.941649916,0.941649916
NFE2L3,TBL1X,0.971915178,0.971915178
NFE2L3,TCEB2,0.937373924,0.937373924
NFE2L3,NFKBIZ,0.976356103,0.976356103
NFE2L3,OSR2,0.958111813,0.958111813
NFE2L3,OVOL1,0.911173409,0.911173409
NFE2L3,PNRC2,0.938520495,0.938520495
NFE2L3,PRMT6,-0.928396522,0.928396522
NFE2L3,PTTG1,0.982066909,0.982066909
NFE2L3,RBM39,0.919161003,0.919161003
NFE2L3,RNF10,0.940260454,0.940260454
NFE2L3,SERTAD1,0.940291169,0.940291169
NFE2L3,SRF,0.93999921,0.93999921
NFE2L3,SRSF2,0.971558409,0.971558409
NFE2L3,TAF4B,0.931098634,0.931098634
NFE2L3,TIMELESS,0.954748793,0.954748793
NFE2L3,TRIB3,-0.971298743,0.971298743
NFE2L3,TRIM25,-0.922276997,0.922276997
NFE2L3,UHRF1,0.988845533,0.988845533
NFE2L3,ZBTB43,0.96524714,0.96524714
NFE2L3,ZNF165,0.943019092,0.943019092
NFE2L3,ZNF394,0.944733743,0.944733743
NFE2L3,ZNF551,0.930369265,0.930369265
NFE2L3,ZNF701,0.905762884,0.905762884
NFE2L3,ZNF750,0.928909407,0.928909407
NFE2L3,ZNF814,-0.92062218,0.92062218
ETV5,GATA3,-0.920726414,0.920726414
ETV5,SMARCA1,0.932990777,0.932990777
ETV5,WASL,-0.982697992,0.982697992
ETV5,KAT2A,0.9687724,0.9687724
ETV5,PSIP1,0.948078359,0.948078359
ETV5,WWC1,-0.95304388,0.95304388
ETV5,ZNF395,0.903602097,0.903602097
PEG3,PHTF1,0.90335473,0.90335473
PEG3,RNF14,-0.913742917,0.913742917
PEG3,SIX4,0.970748207,0.970748207
PEG3,SMARCA2,0.975166118,0.975166118
PEG3,SRRT,0.941150221,0.941150221
PEG3,STAT1,-0.921910011,0.921910011
PEG3,TAF5L,-0.953111108,0.953111108
PEG3,TCF12,-0.993497831,0.993497831
PEG3,TP63,0.908416869,0.908416869
PEG3,TCEB2,0.922085738,0.922085738
PEG3,UXT,-0.908284182,0.908284182
PEG3,RNF10,0.903943564,0.903943564
PEG3,SERTAD1,0.930291631,0.930291631
PEG3,TAF4B,0.957108692,0.957108692
PEG3,TOB1,0.938180375,0.938180375
PEG3,TRIM25,-0.939711866,0.939711866
PEG3,TSC22D2,0.940294713,0.940294713
PEG3,TSPYL2,0.946882287,0.946882287
PEG3,ZHX1,-0.929670793,0.929670793
PEG3,ZNF14,0.956838314,0.956838314
PEG3,ZNF274,-0.94439184,0.94439184
PEG3,ZNF394,0.906751166,0.906751166
PEG3,ZNF546,0.925441438,0.925441438
PEG3,ZNF549,0.914867051,0.914867051
PEG3,ZNF551,0.942212679,0.942212679
PEG3,ZNF652,0.996207539,0.996207539
PEG3,ZNF682,0.964429008,0.964429008
PEG3,ZNF814,-0.95183585,0.95183585
ID3,IWS1,-0.902889673,0.902889673
ID3,KMT5B,-0.906574484,0.906574484
ID3,NRBF2,-0.91171244,0.91171244
ID3,TBX3,-0.901741456,0.901741456
ID3,RCAN1,-0.953896235,0.953896235
ID3,SCAND1,-0.909255367,0.909255367
ID3,UBE2L3,0.952936376,0.952936376
KLF10,NCOR2,-0.921863546,0.921863546
KLF10,SIAH2,0.944968231,0.944968231
KLF10,TSC22D1,0.927437368,0.927437368
KLF10,ZBTB42,-0.917589081,0.917589081
KLF10,TCEAL8,-0.93783303,0.93783303
KLF10,MSX2,0.922625855,0.922625855
KLF10,TBL1X,0.920793063,0.920793063
KLF10,KLF2,0.958488971,0.958488971
KLF10,KLF4,0.966842103,0.966842103
KLF10,LBH,0.979442883,0.979442883
KLF10,LMCD1,0.968215639,0.968215639
KLF10,MAFB,0.905037553,0.905037553
KLF10,MXD1,0.969441613,0.969441613
KLF10,NFE2L3,0.970949227,0.970949227
KLF10,NFKBIZ,0.974204751,0.974204751
KLF10,OSR2,0.933786788,0.933786788
KLF10,OVOL1,0.935372436,0.935372436
KLF10,PNRC2,0.926541535,0.926541535
KLF10,PTTG1,0.952728872,0.952728872
KLF10,RBM39,0.929596819,0.929596819
KLF10,SERTAD1,0.914962793,0.914962793
KLF10,SRSF2,0.949652223,0.949652223
KLF10,TAF4B,0.904027308,0.904027308
KLF10,TIMELESS,0.934075135,0.934075135
KLF10,TRIB3,-0.954153086,0.954153086
KLF10,UHRF1,0.967943688,0.967943688
KLF10,ZBTB43,0.96449921,0.96449921
KLF10,ZNF165,0.957898659,0.957898659
KLF10,ZNF394,0.928313618,0.928313618
KLF10,ZNF701,0.926025675,0.926025675
KLF10,ZNF750,0.96337447,0.96337447
HEY1,JADE1,0.912866997,0.912866997
HEY1,NFIB,0.991392428,0.991392428
HEY1,PARP1,0.945342884,0.945342884
HEY1,PEG3,0.963718827,0.963718827
HEY1,PHTF1,0.928653448,0.928653448
HEY1,RNF14,-0.909351725,0.909351725
HEY1,SIX4,0.977032367,0.977032367
HEY1,SMARCA2,0.976236103,0.976236103
HEY1,SRRT,0.975235845,0.975235845
HEY1,STAT1,-0.965024984,0.965024984
HEY1,TAF5L,-0.967530086,0.967530086
HEY1,TCF12,-0.94939869,0.94939869
HEY1,NUPR1,-0.920648181,0.920648181
HEY1,TCEB2,0.932461012,0.932461012
HEY1,UXT,-0.913560305,0.913560305
HEY1,HOPX,-0.903800803,0.903800803
HEY1,ID2,0.942150882,0.942150882
HEY1,JUN,0.952360846,0.952360846
HEY1,JUNB,0.903501989,0.903501989
HEY1,KANK1,0.909290218,0.909290218
HEY1,KLF4,0.913667093,0.913667093
HEY1,LMO2,-0.925171803,0.925171803
HEY1,MAFB,0.976265596,0.976265596
HEY1,MCTS1,-0.911628357,0.911628357
HEY1,MSX1,0.972549503,0.972549503
HEY1,NFAT5,0.956725399,0.956725399
HEY1,NR4A2,0.985852449,0.985852449
HEY1,PNRC2,0.929140169,0.929140169
HEY1,PTTG1,0.918403324,0.918403324
HEY1,SERTAD1,0.961334531,0.961334531
HEY1,SIRT1,0.96290118,0.96290118
HEY1,SRSF2,0.920141835,0.920141835
HEY1,TAF4B,0.970749404,0.970749404
HEY1,TIMELESS,0.910393255,0.910393255
HEY1,TOB1,0.972142602,0.972142602
HEY1,TRIB3,-0.925406626,0.925406626
HEY1,TRIM25,-0.965107201,0.965107201
HEY1,TSC22D2,0.976839396,0.976839396
HEY1,TSPYL2,0.97312365,0.97312365
HEY1,ZHX1,-0.938321824,0.938321824
HEY1,ZNF14,0.90568764,0.90568764
HEY1,ZNF274,-0.971728869,0.971728869
HEY1,ZNF394,0.907553773,0.907553773
HEY1,ZNF551,0.903252359,0.903252359
HEY1,ZNF652,0.97312572,0.97312572
HEY1,ZNF682,0.964668542,0.964668542
HEY1,ZNF814,-0.913573703,0.913573703
EYA2,FOXN2,-0.973564908,0.973564908
EYA2,GATA3,-0.92469863,0.92469863
EYA2,HEY1,0.986186592,0.986186592
EYA2,NFIB,0.99304715,0.99304715
EYA2,PARP1,0.953124118,0.953124118
EYA2,PEG3,0.952583903,0.952583903
EYA2,PHTF1,0.921485117,0.921485117
EYA2,RNF14,-0.915292593,0.915292593
EYA2,SIX4,0.976181623,0.976181623
EYA2,SMARCA2,0.964606069,0.964606069
EYA2,SRRT,0.979605537,0.979605537
EYA2,STAT1,-0.959356263,0.959356263
EYA2,TAF5L,-0.960059147,0.960059147
EYA2,TCF12,-0.924587705,0.924587705
EYA2,TP63,0.900927227,0.900927227
EYA2,NUPR1,-0.914414789,0.914414789
EYA2,FOXC1,0.9612791,0.9612791
EYA2,HES2,-0.927896209,0.927896209
EYA2,TCEB2,0.926454735,0.926454735
EYA2,UXT,-0.922483407,0.922483407
EYA2,EZH2,0.94216247,0.94216247
EYA2,FOS,0.954857347,0.954857347
EYA2,FOSB,0.904856862,0.904856862
EYA2,FOXD1,0.978399308,0.978399308
EYA2,FOXK1,0.92048091,0.92048091
EYA2,GMNN,0.921550931,0.921550931
EYA2,GRHL2,-0.94948882,0.94948882
EYA2,HES1,0.98177246,0.98177246
EYA2,HES6,0.963019061,0.963019061
EYA2,HOPX,-0.91056034,0.91056034
EYA2,ID2,0.949531015,0.949531015
EYA2,ISL1,0.901535126,0.901535126
EYA2,JUN,0.96414912,0.96414912
EYA2,JUNB,0.923139155,0.923139155
EYA2,KANK1,0.924052509,0.924052509
EYA2,KLF4,0.929632721,0.929632721
EYA2,LMO2,-0.935560386,0.935560386
EYA2,MAFB,0.977353861,0.977353861
EYA2,MCTS1,-0.915136023,0.915136023
EYA2,MSX1,0.97663949,0.97663949
EYA2,NFAT5,0.952492713,0.952492713
EYA2,NR4A2,0.987899637,0.987899637
EYA2,OSR2,0.90110557,0.90110557
EYA2,PNRC2,0.932470178,0.932470178
EYA2,PRMT6,-0.902569271,0.902569271
EYA2,PTTG1,0.914982372,0.914982372
EYA2,SERTAD1,0.975524875,0.975524875
EYA2,SIRT1,0.973529522,0.973529522
EYA2,SRSF2,0.911385945,0.911385945
EYA2,TAF4B,0.979538587,0.979538587
EYA2,TIMELESS,0.933441684,0.933441684
EYA2,TOB1,0.978914537,0.978914537
EYA2,TRIB3,-0.944863303,0.944863303
EYA2,TRIM25,-0.965863791,0.965863791
EYA2,TSC22D2,0.994165028,0.994165028
EYA2,TSPYL2,0.972198071,0.972198071
EYA2,ZHX1,-0.945853239,0.945853239
EYA2,ZNF14,0.912289193,0.912289193
EYA2,ZNF274,-0.9431238,0.9431238
EYA2,ZNF394,0.920949325,0.920949325
EYA2,ZNF551,0.910358457,0.910358457
EYA2,ZNF652,0.96462269,0.96462269
EYA2,ZNF682,0.973152735,0.973152735
EYA2,ZNF814,-0.919813617,0.919813617
CHEK2,E2F5,0.965248976,0.965248976
CHEK2,EID2,0.902125633,0.902125633
CHEK2,EPAS1,-0.938568757,0.938568757
CHEK2,EYA2,0.994927603,0.994927603
CHEK2,FOXN2,-0.973564641,0.973564641
CHEK2,GATA3,-0.906518109,0.906518109
CHEK2,HEY1,0.990678964,0.990678964
CHEK2,NFIB,0.986934463,0.986934463
CHEK2,PARP1,0.9373477,0.9373477
CHEK2,PEG3,0.949758049,0.949758049
CHEK2,PHTF1,0.913580977,0.913580977
CHEK2,RNF14,-0.900583632,0.900583632
CHEK2,SIX4,0.968148092,0.968148092
CHEK2,SMARCA2,0.960760994,0.960760994
CHEK2,SRRT,0.97327514,0.97327514
CHEK2,STAT1,-0.962608469,0.962608469
CHEK2,TAF5L,-0.948276219,0.948276219
CHEK2,TCF12,-0.924136765,0.924136765
CHEK2,NUPR1,-0.904614907,0.904614907
CHEK2,DNMT1,0.905770997,0.905770997
CHEK2,FOXC1,0.962177258,0.962177258
CHEK2,HES2,-0.93492871,0.93492871
CHEK2,TCEB2,0.933273596,0.933273596
CHEK2,UXT,-0.916860214,0.916860214
CHEK2,CREB3L2,-0.950284919,0.950284919
CHEK2,CRY1,0.923619515,0.923619515
CHEK2,CUX1,0.959169505,0.959169505
CHEK2,CSRNP1,0.986264438,0.986264438
CHEK2,DDIT3,0.930250392,0.930250392
CHEK2,EGR1,0.983377919,0.983377919
CHEK2,EGR2,0.993417561,0.993417561
CHEK2,EID2B,0.938220584,0.938220584
CHEK2,ELF5,0.993070146,0.993070146
CHEK2,ETS1,0.909322862,0.909322862
CHEK2,EZH2,0.951131096,0.951131096
CHEK2,FOS,0.962621815,0.962621815
CHEK2,FOSB,0.911555765,0.911555765
CHEK2,FOXD1,0.972677679,0.972677679
CHEK2,FOXK1,0.901055613,0.901055613
CHEK2,GMNN,0.919116583,0.919116583
CHEK2,GRHL2,-0.932300777,0.932300777
CHEK2,HES1,0.977035305,0.977035305
CHEK2,HES6,0.960698144,0.960698144
CHEK2,HMGB1,0.905200538,0.905200538
CHEK2,HOPX,-0.911952376,0.911952376
CHEK2,ID2,0.961341499,0.961341499
CHEK2,ISL1,0.911017818,0.911017818
CHEK2,JUN,0.960686921,0.960686921
CHEK2,JUNB,0.928794692,0.928794692
CHEK2,KANK1,0.937329977,0.937329977
CHEK2,KLF4,0.93367636,0.93367636
CHEK2,LMO2,-0.946867261,0.946867261
CHEK2,MAFB,0.978701738,0.978701738
CHEK2,MCTS1,-0.93031508,0.93031508
CHEK2,MSX1,0.974255689,0.974255689
CHEK2,NFAT5,0.956794284,0.956794284
CHEK2,NR4A2,0.989609401,0.989609401
CHEK2,PNRC2,0.950611699,0.950611699
CHEK2,PRMT6,-0.904512102,0.904512102
CHEK2,PTTG1,0.933936963,0.933936963
CHEK2,SERTAD1,0.975297417,0.975297417
CHEK2,SIRT1,0.98239973,0.98239973
CHEK2,SRSF2,0.923409122,0.923409122
CHEK2,TAF4B,0.978644598,0.978644598
CHEK2,TIMELESS,0.925609237,0.925609237
CHEK2,TOB1,0.969699569,0.969699569
CHEK2,TRIB3,-0.944084649,0.944084649
CHEK2,TRIM25,-0.982543953,0.982543953
CHEK2,TSC22D2,0.991191406,0.991191406
CHEK2,TSPYL2,0.977500811,0.977500811
CHEK2,ZHX1,-0.945555836,0.945555836
CHEK2,ZNF14,0.9124369,0.9124369
CHEK2,ZNF274,-0.958019644,0.958019644
CHEK2,ZNF394,0.926828829,0.926828829
CHEK2,ZNF551,0.91415806,0.91415806
CHEK2,ZNF652,0.959217289,0.959217289
CHEK2,ZNF682,0.972874645,0.972874645
CHEK2,ZNF750,0.901937629,0.901937629
CHEK2,ZNF814,-0.924091408,0.924091408
ZNF682,ZNF750,0.925452566,0.925452566
ZNF682,ZNF814,-0.96936601,0.96936601
CSRNP1,E2F5,0.919586237,0.919586237
CSRNP1,EYA2,0.982836999,0.982836999
CSRNP1,FOXN2,-0.928703225,0.928703225
CSRNP1,HEY1,0.970651592,0.970651592
CSRNP1,NFIB,0.963633058,0.963633058
CSRNP1,PEG3,0.92552431,0.92552431
CSRNP1,SIX4,0.933125285,0.933125285
CSRNP1,SMARCA2,0.927478852,0.927478852
CSRNP1,SRRT,0.930193256,0.930193256
CSRNP1,STAT1,-0.91367319,0.91367319
CSRNP1,TAF5L,-0.938602568,0.938602568
CSRNP1,TCF12,-0.90029673,0.90029673
CSRNP1,GTF2B,0.91084693,0.91084693
CSRNP1,NCOR2,-0.917022908,0.917022908
CSRNP1,FOXC1,0.924534922,0.924534922
CSRNP1,CUX1,0.91000078,0.91000078
CSRNP1,DDIT3,0.967453707,0.967453707
CSRNP1,DEDD2,0.933927802,0.933927802
CSRNP1,EGR1,0.980143131,0.980143131
CSRNP1,EGR2,0.968994415,0.968994415
CSRNP1,EID2B,0.963717557,0.963717557
CSRNP1,ELF5,0.992214545,0.992214545
CSRNP1,EZH2,0.973091031,0.973091031
CSRNP1,FOS,0.944944062,0.944944062
CSRNP1,FOSB,0.940670256,0.940670256
CSRNP1,FOXD1,0.962069196,0.962069196
CSRNP1,FOXK1,0.933623676,0.933623676
CSRNP1,GMNN,0.949399295,0.949399295
CSRNP1,HES1,0.986884468,0.986884468
CSRNP1,HES6,0.916652041,0.916652041
CSRNP1,HMGB1,0.90099908,0.90099908
CSRNP1,ID2,0.954417272,0.954417272
CSRNP1,ISL1,0.949476627,0.949476627
CSRNP1,JUN,0.936030925,0.936030925
CSRNP1,JUNB,0.946068379,0.946068379
CSRNP1,KANK1,0.946939436,0.946939436
CSRNP1,KLF4,0.949481198,0.949481198
CSRNP1,LBH,0.903637269,0.903637269
CSRNP1,LMO2,-0.976115363,0.976115363
CSRNP1,MAFB,0.958161141,0.958161141
CSRNP1,MSX1,0.931059439,0.931059439
CSRNP1,NFAT5,0.906557642,0.906557642
CSRNP1,NR4A2,0.989301483,0.989301483
CSRNP1,PNRC2,0.968573529,0.968573529
CSRNP1,PTTG1,0.927362759,0.927362759
CSRNP1,RBM39,0.905044058,0.905044058
CSRNP1,SERTAD1,0.960041981,0.960041981
CSRNP1,SIRT1,0.990605679,0.990605679
CSRNP1,SRSF2,0.904366,0.904366
CSRNP1,STAT4,-0.923032505,0.923032505
CSRNP1,TAF4B,0.967194948,0.967194948
CSRNP1,TIMELESS,0.911144392,0.911144392
CSRNP1,TOB1,0.927408262,0.927408262
CSRNP1,TRIB3,-0.941314689,0.941314689
CSRNP1,TRIM25,-0.967477822,0.967477822
CSRNP1,TSC22D2,0.985073095,0.985073095
CSRNP1,TSPYL2,0.985776794,0.985776794
CSRNP1,ZNF14,0.911555308,0.911555308
CSRNP1,ZNF165,0.941115868,0.941115868
CSRNP1,ZNF274,-0.960336981,0.960336981
CSRNP1,ZNF394,0.950847288,0.950847288
CSRNP1,ZNF546,0.907736655,0.907736655
CSRNP1,ZNF551,0.92210929,0.92210929
CSRNP1,ZNF652,0.941795682,0.941795682
CSRNP1,ZNF682,0.984139536,0.984139536
CSRNP1,ZNF750,0.94608291,0.94608291
CSRNP1,ZNF814,-0.924497574,0.924497574
ATF4,CDCA7,0.986636099,0.986636099
ATF4,E2F5,0.961052505,0.961052505
ATF4,EPAS1,-0.943298781,0.943298781
ATF4,EYA2,0.985588889,0.985588889
ATF4,FOXN2,-0.979655326,0.979655326
ATF4,HEY1,0.991332983,0.991332983
ATF4,NFIB,0.988150259,0.988150259
ATF4,PARP1,0.923237163,0.923237163
ATF4,PEG3,0.95072231,0.95072231
ATF4,PHTF1,0.928395232,0.928395232
ATF4,SIX4,0.957424341,0.957424341
ATF4,SMARCA2,0.948882065,0.948882065
ATF4,SRRT,0.969283244,0.969283244
ATF4,STAT1,-0.978477741,0.978477741
ATF4,TAF5L,-0.939263871,0.939263871
ATF4,TCF12,-0.935822318,0.935822318
ATF4,TP63,0.91336705,0.91336705
ATF4,NUPR1,-0.913453849,0.913453849
ATF4,DNMT1,0.924532155,0.924532155
ATF4,FOXC1,0.980892526,0.980892526
ATF4,HES2,-0.963008277,0.963008277
ATF4,IRX2,0.909300849,0.909300849
ATF4,TCEB2,0.964240822,0.964240822
ATF4,UXT,-0.937200501,0.937200501
ATF4,BHLHE40,0.959151566,0.959151566
ATF4,BHLHE41,0.988256745,0.988256745
ATF4,BIRC5,0.991422138,0.991422138
ATF4,BRD2,0.986242471,0.986242471
ATF4,CBX4,0.985637385,0.985637385
ATF4,CCNL1,0.981886671,0.981886671
ATF4,CHEK2,0.992198873,0.992198873
ATF4,CREB3L2,-0.951645033,0.951645033
ATF4,CRY1,0.933769873,0.933769873
ATF4,CUX1,0.968650292,0.968650292
ATF4,CSRNP1,0.971913127,0.971913127
ATF4,DDIT3,0.928644666,0.928644666
ATF4,DPF2,-0.918944938,0.918944938
ATF4,EGR1,0.991232606,0.991232606
ATF4,EGR2,0.992692734,0.992692734
ATF4,EID2B,0.93484123,0.93484123
ATF4,ELF5,0.983980408,0.983980408
ATF4,ELK1,-0.90353551,0.90353551
ATF4,ETS1,0.914343113,0.914343113
ATF4,EZH2,0.951539488,0.951539488
ATF4,FAM120B,-0.915741026,0.915741026
ATF4,FOS,0.985007328,0.985007328
ATF4,FOSB,0.927213503,0.927213503
ATF4,FOXD1,0.979917619,0.979917619
ATF4,GMNN,0.927958041,0.927958041
ATF4,GRHL2,-0.944636741,0.944636741
ATF4,HES1,0.977906931,0.977906931
ATF4,HES6,0.98012298,0.98012298
ATF4,HMGA1,0.905006488,0.905006488
ATF4,HMGB1,0.928578923,0.928578923
ATF4,HOPX,-0.93037832,0.93037832
ATF4,ID2,0.97572923,0.97572923
ATF4,ISL1,0.916908498,0.916908498
ATF4,JUN,0.979099605,0.979099605
ATF4,JUNB,0.943159895,0.943159895
ATF4,KANK1,0.947086311,0.947086311
ATF4,KLF4,0.949223069,0.949223069
ATF4,LBH,0.924129963,0.924129963
ATF4,LMO2,-0.928222211,0.928222211
ATF4,MAFB,0.994421393,0.994421393
ATF4,MCTS1,-0.948715599,0.948715599
ATF4,MSX1,0.972848035,0.972848035
ATF4,NFAT5,0.972831437,0.972831437
ATF4,NR4A2,0.990033156,0.990033156
ATF4,OSR2,0.934921828,0.934921828
ATF4,PNRC2,0.953231109,0.953231109
ATF4,PRMT6,-0.936350874,0.936350874
ATF4,PTTG1,0.957108648,0.957108648
ATF4,RNF10,0.912267966,0.912267966
ATF4,SERTAD1,0.986814145,0.986814145
ATF4,SIRT1,0.97286015,0.97286015
ATF4,SRSF2,0.958327741,0.958327741
ATF4,TAF4B,0.98810784,0.98810784
ATF4,TIMELESS,0.950090911,0.950090911
ATF4,TOB1,0.970291877,0.970291877
ATF4,TRIB3,-0.962461946,0.962461946
ATF4,TRIM25,-0.981865835,0.981865835
ATF4,TSC22D2,0.972811628,0.972811628
ATF4,TSPYL2,0.955157762,0.955157762
ATF4,ZHX1,-0.960302809,0.960302809
ATF4,ZNF14,0.918589656,0.918589656
ATF4,ZNF165,0.906149659,0.906149659
ATF4,ZNF274,-0.948660567,0.948660567
ATF4,ZNF394,0.93318024,0.93318024
ATF4,ZNF551,0.924547106,0.924547106
ATF4,ZNF652,0.961569495,0.961569495
ATF4,ZNF682,0.964080489,0.964080489
ATF4,ZNF750,0.908159045,0.908159045
ATF4,ZNF814,-0.933168764,0.933168764
SMARCA2,SRRT,0.974779577,0.974779577
SMARCA2,STAT1,-0.931650227,0.931650227
SMARCA2,TAF5L,-0.975879901,0.975879901
SMARCA2,TCF12,-0.954691095,0.954691095
SMARCA2,TP63,0.901390456,0.901390456
SMARCA2,ZNF451,0.920250599,0.920250599
SMARCA2,UXT,-0.90138186,0.90138186
SMARCA2,TAF4B,0.928239639,0.928239639
SMARCA2,TOB1,0.964892029,0.964892029
SMARCA2,TRIM25,-0.921278902,0.921278902
